ALIGNMNT,ARR_HOUR,ARR_MIN,CF1,CF2,CF3,CITY,COUNTY,C_M_ZONE,DAY,DAY_WEEK,DRUNK_DR,FATALS,FUNC_SYS,HARM_EV,HIT_RUN,HOSP_HR,HOSP_MN,HOUR,LATITUDE,LGT_COND,LONGITUD,MAN_COLL,MILEPT,MINUTE,MONTH,NHS,NOT_HOUR,NOT_MIN,NO_LANES,PAVE_TYP,PEDS,PERMVIT,PERNOTMVIT,PERSONS,PROFILE,PVH_INVL,RAIL,RD_OWNER,RELJCT1,RELJCT2,REL_JUNC,REL_ROAD,ROAD_FNC,ROUTE,RUR_URB,SCH_BUS,SP_JUR,SP_LIMIT,STATE,ST_CASE,SUR_COND,TRAF_FLO,TRA_CONT,TWAY_ID,TWAY_ID2,TYP_INT,T_CONT_F,VE_FORMS,VE_TOTAL,WEATHER,WEATHER1,WEATHER2,WRK_ZONE,YEAR,latitude,longitud
,88,88,0,0,0,0,121,,16,6,0,1,5.0,11,,88,88,18,33.364825,1,-86.2538,0,0.0,20,10,0,88,88,,,0,1.0,0.0,1,,0.0,0000000,2.0,0.0,1.0,,1,,4,1.0,0,0,,1,10742,,,,CR-PLANT RD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,11,55,0,0,0,0,43,,16,6,0,1,4.0,32,,88,88,11,34.00550556,1,-86.8021,0,209.0,40,10,0,99,99,,,0,1.0,0.0,1,,0.0,0000000,3.0,0.0,1.0,,4,,3,1.0,0,0,,1,10743,,,,SR-91,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,18,20,0,0,0,0,93,,18,1,0,1,4.0,12,,99,99,18,34.25604167,1,-87.8679,2,2889.0,0,10,0,99,99,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,1.0,,1,,2,1.0,0,0,,1,10744,,,,US-SR 17,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,88,88,0,0,0,0,101,,24,7,0,1,5.0,35,,88,88,12,32.15825278,1,-86.3066,0,0.0,30,10,0,88,88,,,0,1.0,0.0,1,,0.0,0000000,2.0,0.0,1.0,,4,,4,1.0,0,0,,1,10745,,,,CR-BUTLER MILL RD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,17,52,0,0,0,0,63,,29,5,0,1,5.0,12,,99,99,17,32.89136111,2,-87.8642,6,484.0,38,10,0,17,41,,,0,4.0,0.0,4,,0.0,0000000,1.0,0.0,2.0,,1,,2,1.0,0,0,,1,10746,,,,US-SR 7,SPRINGFIELD TOWER RD,3.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,7,28,0,0,0,0,133,,3,7,0,1,5.0,30,,99,99,7,34.13141667,1,-87.5586,0,0.0,5,10,0,7,10,,,0,2.0,0.0,2,,0.0,0000000,2.0,0.0,1.0,,4,,4,1.0,0,0,,1,10747,,,,CR-17,,1.0,,1,1.0,10,10.0,0.0,0.0,2015,,
,21,10,0,0,0,0,53,,5,2,0,1,5.0,5,,88,88,20,31.14810556,2,-87.4119,0,0.0,45,10,0,99,99,,,0,6.0,0.0,6,,0.0,0000000,2.0,0.0,1.0,,1,,4,1.0,0,0,,1,10748,,,,CR-BUTLER ST,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,0,119,,9,4,0,1,1.0,42,,88,88,0,32.49913611,2,-88.3359,0,54.0,50,12,1,99,99,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,3,,1,1.0,0,0,,1,10749,,,,I-59,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,16,5,0,0,0,1280,55,,28,4,0,1,3.0,12,,16,11,16,34.00601944,1,-86.001,6,0.0,4,10,1,16,4,,,0,2.0,0.0,2,,0.0,0000000,4.0,0.0,2.0,,1,,6,2.0,0,0,,1,10750,,,,ALBERT RAINS BLVD,BAY ST,3.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,7,5,0,0,0,0,73,,22,1,0,2,1.0,39,,99,99,6,33.58469444,1,-86.807,0,2660.0,45,11,1,99,99,,,0,7.0,0.0,7,,0.0,0000000,1.0,0.0,1.0,,4,,1,1.0,0,0,,1,10751,,,,I-65,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,88,88,0,0,0,0,49,,6,6,0,1,1.0,42,,88,88,6,34.20527778,4,-85.9395,0,1992.0,0,11,1,88,88,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,3,,1,1.0,0,0,,1,10752,,,,I-59,,1.0,,1,1.0,10,10.0,0.0,0.0,2015,,
,19,8,0,0,0,510,109,,11,4,0,1,3.0,12,,99,99,18,31.72035833,3,-85.8311,6,659.0,16,11,1,99,99,,,0,4.0,0.0,4,,0.0,0000000,1.0,0.0,2.0,,1,,2,1.0,0,0,,1,10753,,,,US-SR 53,SA GRAHAM BLVD,2.0,,2,2.0,10,10.0,0.0,0.0,2015,,
,11,20,0,0,0,0,9,,10,3,1,1,4.0,12,,88,88,11,33.87009444,1,-86.7852,6,28.0,5,11,0,99,99,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,8.0,,1,,3,1.0,0,0,,1,10754,,,,SR-HWY 160,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,7,20,0,0,0,0,65,,8,1,0,2,4.0,12,,99,99,6,32.86115278,1,-87.6131,2,1196.0,50,11,0,99,99,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,1.0,,1,,3,1.0,0,0,,1,10755,,,,SR-69,,1.0,,2,2.0,10,10.0,0.0,0.0,2015,,
,18,6,0,0,0,0,17,,5,5,1,1,6.0,8,,88,88,17,32.84723056,5,-85.2524,0,0.0,50,11,0,99,99,,,1,1.0,1.0,1,,0.0,0000000,2.0,0.0,1.0,,1,,4,1.0,0,0,,1,10756,,,,CR-54TH AVE SW,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,20,50,0,0,0,0,131,,2,2,1,1,5.0,8,,99,99,20,32.0756,3,-87.2912,0,0.0,20,11,0,99,99,,,1,1.0,1.0,1,,0.0,0000000,2.0,0.0,1.0,,4,,4,1.0,0,0,,1,10757,,,,CR-29,,1.0,,1,1.0,2,2.0,0.0,0.0,2015,,
,20,0,23,0,0,0,103,,1,1,1,1,5.0,8,,88,88,19,34.479575,2,-86.6211,0,0.0,50,11,0,19,46,,,1,2.0,1.0,2,,0.0,0000000,2.0,0.0,1.0,,1,,4,1.0,0,0,,1,10758,,,,CR-APPLE GROVE RD,,1.0,,3,3.0,2,2.0,5.0,0.0,2015,,
,18,56,0,0,0,0,5,,22,1,1,1,5.0,42,,19,44,18,31.78096389,2,-85.6276,0,112.0,30,11,0,18,44,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,4,,3,1.0,0,0,,1,10759,,,,SR-130,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,11,37,0,0,0,0,97,,7,7,0,2,3.0,12,,99,99,11,30.75308889,1,-88.2003,1,159.0,30,11,1,99,99,,,0,6.0,0.0,6,,0.0,0000000,1.0,0.0,8.0,,1,,3,1.0,0,0,,1,10760,,,,SR-42,,1.0,,2,2.0,10,10.0,0.0,0.0,2015,,
,7,39,0,0,0,2720,71,,3,3,0,1,3.0,12,,8,10,7,99.9999,1,999.9999,8,1380.0,35,11,1,7,36,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,1,,2,2.0,0,0,,1,10761,,,,US-SR 2,,1.0,,2,2.0,2,2.0,0.0,0.0,2015,,
,4,28,0,0,0,0,97,,29,1,1,2,3.0,12,,99,99,4,30.809925,2,-88.3413,2,62.0,15,11,1,99,99,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,1.0,,1,,2,1.0,0,0,,1,10762,,,,US-SR 42,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,18,13,0,0,0,0,3,,19,5,0,1,5.0,12,,18,56,18,30.523625,2,-87.8174,6,0.0,18,11,0,18,6,,,0,2.0,0.0,2,,0.0,0000000,2.0,0.0,8.0,,1,,4,1.0,0,0,,1,10763,,,,CR-48,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,4,55,0,0,0,0,73,,30,4,0,1,3.0,39,,88,88,4,33.69855278,2,-86.9895,0,1500.0,37,12,1,4,47,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,3.0,,4,,3,1.0,0,0,,1,10764,,,,SR-78,LITTLETON SAYRE RD,2.0,,1,1.0,2,2.0,0.0,0.0,2015,,
,4,54,0,0,0,0,73,,30,4,0,1,3.0,34,,88,88,4,33.72509444,2,-87.0071,0,0.0,43,12,1,99,99,,,0,1.0,0.0,1,,0.0,0000000,2.0,0.0,3.0,,4,,4,1.0,0,0,,1,10765,,,,CR-WARRIOR JASPER RD,HWY 78,3.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,20,20,0,0,0,1820,17,,25,6,0,1,7.0,8,,99,99,20,32.89868611,6,-85.4093,0,0.0,0,12,0,99,99,,,1,1.0,1.0,1,,0.0,0000000,4.0,0.0,1.0,,1,,6,1.0,0,0,,1,10766,,,,1ST AVE SW,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,16,7,0,0,0,170,83,,13,3,0,1,3.0,12,,88,88,15,34.77699444,1,-86.9168,1,790.0,57,10,1,16,1,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,8.0,,1,,3,2.0,0,0,,1,10767,,,,SR-2,,1.0,,2,2.0,10,10.0,0.0,0.0,2015,,
,23,6,0,0,0,170,83,,7,7,1,1,7.0,34,,88,88,21,34.76329722,2,-86.9344,0,0.0,58,11,0,22,3,,,0,1.0,0.0,1,,0.0,0000000,4.0,0.0,1.0,,4,,6,2.0,0,0,,1,10768,,,,8,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,20,37,19,0,0,170,83,,6,1,0,1,4.0,8,,88,88,20,34.73156667,3,-86.9572,0,3675.0,30,9,0,20,28,,,1,1.0,1.0,1,,0.0,0000000,1.0,0.0,1.0,,1,,2,2.0,0,0,,1,10769,,,,US-SR 3,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,13,22,14,0,0,170,83,,11,3,0,1,3.0,12,,14,3,12,34.73114444,1,-86.9572,6,3675.0,55,8,1,12,58,,,0,4.0,0.0,4,,0.0,0000000,1.0,0.0,2.0,,1,,2,2.0,0,0,,1,10770,,,,US-SR 3,HUNTSVILLE BROWNSFERRY RD,2.0,,4,4.0,1,1.0,0.0,0.0,2015,,
,8,5,0,0,0,470,53,,2,4,0,1,3.0,1,,99,99,8,31.07761944,1,-87.12,0,660.0,0,12,1,99,99,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,3,,2,1.0,0,0,,1,10771,,,,US-SR 3,,1.0,,1,1.0,10,10.0,0.0,0.0,2015,,
,9,41,0,0,0,0,125,,6,1,0,1,1.0,25,,99,99,9,33.17253056,1,-87.4592,0,768.0,20,12,1,9,24,,,0,5.0,0.0,5,,0.0,0000000,1.0,0.0,1.0,,3,,1,1.0,0,0,,1,10772,,,,I-59,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,5,30,0,0,0,0,23,,7,2,0,1,4.0,12,,99,99,5,31.97783056,2,-88.2884,2,991.0,5,12,0,99,99,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,1,,3,1.0,0,0,,1,10773,,,,SR-17,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,1,42,0,0,0,0,21,,11,6,1,1,4.0,34,,88,88,1,32.69635833,2,-86.9217,0,447.0,15,12,0,99,99,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,3,1.0,0,0,,1,10774,,,,SR-22,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,9,49,0,0,0,0,51,,20,1,0,1,4.0,34,,99,99,9,32.64915556,1,-86.3802,0,146.0,25,12,0,9,41,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,3,1.0,0,0,,1,10775,,,,SR-111,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,17,22,0,0,0,0,99,,21,2,0,1,5.0,12,,88,88,16,31.64846667,1,-87.2499,6,0.0,45,12,0,99,99,,,0,2.0,0.0,2,,0.0,0000000,2.0,0.0,8.0,,1,,4,1.0,0,0,,1,10776,,,,CR-42,,1.0,,2,2.0,10,10.0,0.0,0.0,2015,,
,18,38,0,0,0,0,63,,26,7,0,3,7.0,12,,99,99,17,32.88323333,2,-87.8506,7,0.0,30,12,0,99,99,,,11,2.0,11.0,2,,0.0,0000000,2.0,0.0,1.0,,1,,4,1.0,0,0,,1,10777,,,,CR-231,,1.0,,2,2.0,2,2.0,0.0,0.0,2015,,
,10,32,0,0,0,0,13,,30,4,0,1,4.0,12,,11,13,10,31.59716944,1,-86.7345,6,1200.0,25,12,0,10,27,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,2.0,,1,,2,2.0,0,0,,1,10778,,,,US-SR 3,SR-55,2.0,,2,2.0,2,2.0,0.0,0.0,2015,,
,16,20,0,0,0,0,75,,11,6,0,1,5.0,12,,17,7,15,34.02341111,1,-88.2071,2,0.0,45,12,0,16,10,,,0,5.0,0.0,5,,0.0,0000000,2.0,0.0,3.0,,1,,4,1.0,0,0,,1,10779,,,,CR-HATLEY DETROIT RD,SAWMILL RD,3.0,,2,2.0,10,10.0,0.0,0.0,2015,,
,0,5,0,0,0,0,109,,11,6,1,1,5.0,11,,99,99,23,31.90983611,2,-85.9224,0,0.0,40,12,0,99,99,,,0,3.0,0.0,3,,0.0,0000000,2.0,0.0,1.0,,1,,4,1.0,0,0,,1,10780,,,,CR-7708,,1.0,,1,1.0,5,5.0,0.0,0.0,2015,,
,3,12,0,0,0,0,97,,12,7,1,1,5.0,34,,99,99,2,31.12489444,2,-88.0997,0,0.0,20,12,0,99,99,,,0,3.0,0.0,3,,0.0,0000000,2.0,0.0,1.0,,4,,4,1.0,0,0,,1,10781,,,,CR-COY SMITH HWY,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,8,7,0,0,0,0,105,,19,7,0,1,5.0,1,,8,58,7,32.49776667,1,-87.2422,0,0.0,30,12,0,7,49,,,0,2.0,0.0,2,,0.0,0000000,2.0,0.0,1.0,,4,,4,1.0,0,0,,1,10782,,,,CR-45,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,19,10,0,0,0,0,51,,19,7,0,1,3.0,8,,88,88,18,32.45678056,2,-86.1992,0,1151.0,30,12,1,99,99,,,1,1.0,1.0,1,,0.0,0000000,1.0,0.0,1.0,,1,,2,1.0,0,0,,1,10783,,,,US-SR 9,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,88,88,0,0,0,0,21,,25,6,1,3,5.0,38,,88,88,2,33.04839722,2,-86.8715,0,0.0,0,12,0,88,88,,,0,5.0,0.0,5,,0.0,0000000,2.0,0.0,3.0,,4,,4,1.0,0,0,,1,10784,,,,CR-73,CR-54,3.0,,1,1.0,2,2.0,0.0,0.0,2015,,
,2,25,0,0,0,3040,109,,3,7,1,1,5.0,42,,88,88,2,31.81591667,2,-86.0143,0,0.0,19,10,0,99,99,,,0,1.0,0.0,1,,0.0,0000000,4.0,0.0,1.0,,5,,6,1.0,0,0,,1,10785,,,,SHELLHORN RD,,1.0,,1,1.0,2,2.0,0.0,0.0,2015,,
,0,32,0,0,0,2790,170,,5,5,1,1,3.0,59,,1,18,0,61.54298611,3,-149.55200000000002,0,50.0,22,2,1,0,20,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,3.0,,4,,6,2.0,0,0,,2,20001,,,,KNIK GOOSE BAY RD,SOUTH DONOVAN ST,2.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,20,5,0,0,0,130,20,,9,6,0,1,3.0,8,,20,17,20,61.21169444,3,-149.733,0,22.0,1,1,1,20,2,,,1,2.0,1.0,2,,0.0,0000000,1.0,0.0,8.0,,1,,6,2.0,0,0,,2,20002,,,,MULDOON RD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,2,28,0,0,0,130,20,,21,4,0,1,7.0,42,,88,88,2,61.190625,3,-149.773,0,99999.0,22,1,0,2,22,,,0,2.0,0.0,2,,0.0,0000000,2.0,0.0,1.0,,4,,6,2.0,0,0,,2,20003,,,,SILVIA ST,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,0,47,0,0,0,770,90,,7,7,1,1,1.0,1,,1,14,0,64.76810833,2,-147.411,0,3546.0,33,2,1,0,36,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,3,,3,2.0,0,0,,2,20004,,,,SR-2 RICHARDSON HWY,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,13,38,0,0,0,130,20,,4,4,0,1,1.0,8,,88,88,13,61.19340556,1,-149.868,0,1247.0,34,3,1,13,34,,,1,5.0,1.0,5,,0.0,0000000,1.0,0.0,2.0,,1,,3,2.0,0,0,,2,20005,,,,SR-1 SEWARD HWY,BENSON BLVD,2.0,,1,1.0,10,10.0,0.0,0.0,2015,,
,18,17,0,0,0,2000,170,,12,5,0,1,1.0,12,,18,41,18,61.48637222,1,-149.247,2,291.0,6,3,1,18,4,,,0,6.0,0.0,6,,0.0,0000000,1.0,0.0,1.0,,1,,3,1.0,0,0,,2,20006,,,,SR-1 GLENN HWY,,1.0,,3,3.0,1,1.0,0.0,0.0,2015,,
,21,12,0,0,0,0,170,,22,1,1,1,5.0,1,,21,24,21,61.56684722,2,-149.043,0,132.0,1,3,0,21,1,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,1,,6,1.0,0,0,,2,20007,,,,OLD GLENN HWY @ PALMER,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,10,41,0,0,0,130,20,,27,6,0,1,3.0,8,,88,88,10,61.19478889,1,-149.88299999999998,0,7.0,38,3,1,10,38,,,1,1.0,1.0,1,,0.0,0000000,1.0,0.0,4.0,,1,,6,2.0,0,0,,2,20008,,,,A ST,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,16,47,0,0,0,130,20,,3,6,0,2,1.0,12,,17,31,16,61.45258611,1,-149.371,7,255.0,35,4,1,16,36,,,0,5.0,0.0,5,,0.0,0000000,1.0,0.0,1.0,,1,,3,1.0,0,0,,2,20009,,,,SR-1 GLENN HWY,,1.0,,3,3.0,1,1.0,0.0,0.0,2015,,
,88,88,0,0,0,2640,170,,4,7,1,1,6.0,42,,88,88,99,62.31885556,1,-150.44899999999998,0,72.0,99,4,0,88,88,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,6,,6,1.0,0,0,,2,20010,,,,PETERSVILLE RD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,88,88,0,0,0,770,90,,6,2,0,1,1.0,35,,88,88,6,64.84527778,3,-147.989,0,3136.0,99,4,1,88,88,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,3,1.0,0,0,,2,20011,,,,SR-3 PARKS HWY,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,17,15,0,0,0,2790,170,,19,1,1,1,5.0,1,,88,88,17,61.48190833,1,-149.709,0,119.0,1,4,0,17,0,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,6,1.0,0,0,,2,20012,,,,KNIK GOOSE BAY RD,,1.0,,1,1.0,10,10.0,0.0,0.0,2015,,
,4,45,0,0,0,130,20,,19,1,1,1,3.0,33,,88,88,4,61.19558056,3,-149.79399999999998,0,23.0,30,4,1,4,36,,,0,1.0,0.0,1,,0.0,0000000,2.0,0.0,1.0,,4,,6,2.0,0,0,,2,20013,,,,NORTHERN LIGHTS BLVD,,1.0,,1,1.0,2,2.0,10.0,0.0,2015,,
,14,36,0,0,0,2790,170,,3,1,1,1,4.0,34,,15,16,14,61.60461389,1,-149.351,0,50.0,28,5,0,14,30,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,6,2.0,0,0,,2,20014,,,,BOGARD RD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,18,38,0,0,0,130,20,,9,7,0,1,1.0,12,,88,88,18,61.25916944,1,-149.64600000000002,1,73.0,27,5,1,18,28,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,1,,3,2.0,0,0,,2,20015,,,,SR-1 GLENN HWY,,1.0,,2,2.0,10,10.0,1.0,0.0,2015,,
,15,34,0,0,0,2000,170,,16,7,0,1,1.0,12,,15,48,14,61.55133889,1,-149.197,6,357.0,54,5,1,15,34,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,2.0,,1,,3,1.0,0,0,,2,20016,,,,SR-1 GLENN HWY,KEPLER DR,3.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,99,99,24,0,0,2710,16,,5,1,1,1,7.0,35,,99,99,14,53.87790833,1,-166.55,0,99999.0,3,4,0,99,99,,,0,1.0,0.0,1,,0.0,0000000,4.0,0.0,1.0,,4,,5,1.0,0,0,,2,20017,,,,PACESETTER WAY SOUTH,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,99,98,0,0,0,2725,50,,2,7,1,1,5.0,1,,88,88,14,61.536425,1,-160.339,0,9.0,45,5,0,99,98,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,1,,5,1.0,0,0,,2,20018,,,,KALSKAG RD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,20,21,0,0,0,130,20,,27,4,1,1,4.0,12,,20,47,20,61.36143889,1,-149.519,6,36.0,17,5,0,20,17,,,0,4.0,0.0,4,,0.0,0000000,1.0,0.0,2.0,,1,,6,2.0,0,0,,2,20019,,,,OLD GLENN HWY @ EAGLE RIVER,DELS LN,3.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,88,88,0,0,0,2520,290,,26,1,1,1,96.0,41,,88,88,21,65.17655833,5,-152.013,0,99999.0,12,4,0,88,88,,,0,1.0,0.0,1,,0.0,0000000,96.0,0.0,1.0,,4,,9,6.0,0,0,,2,20020,,,,MISSION HILL RD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,14,46,0,0,0,130,20,,29,6,0,1,7.0,42,,15,10,14,61.17650833,1,-149.94,0,99999.0,41,5,0,14,41,,,0,1.0,0.0,1,,0.0,0000000,4.0,0.0,1.0,,4,,6,2.0,0,0,,2,20021,,,,BREEZEWOOD DR,KLAMATH DR,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,9,14,0,0,0,2640,170,,23,7,0,1,1.0,1,,99,99,8,62.28430556,1,-150.249,0,741.0,30,5,1,8,36,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,5,,3,1.0,0,0,,2,20022,,,,SR-3 PARKS HWY,,1.0,,1,1.0,10,10.0,0.0,0.0,2015,,
,2,14,0,0,0,770,90,,11,5,1,1,5.0,53,,2,41,1,64.82381111,1,-147.928,0,9.0,31,6,0,1,58,,,0,1.0,0.0,1,,0.0,0000000,2.0,0.0,1.0,,4,,6,2.0,0,0,,2,20023,,,,ROLAND RD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,23,24,0,0,0,770,90,,13,7,1,1,7.0,1,,23,57,23,64.76969722,1,-147.29,0,1.0,14,6,0,23,16,,,0,1.0,0.0,1,,0.0,0000000,2.0,0.0,3.0,,1,,6,2.0,0,0,,2,20024,,,,YELLOWSTONE RD,INDEPENDENCE CIR WEST,3.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,23,36,0,0,0,130,20,,19,6,0,1,3.0,1,,23,47,23,61.18970833,1,-149.733,0,7.0,30,6,1,23,31,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,1,,6,2.0,0,0,,2,20025,,,,MULDOON RD,,1.0,,1,1.0,10,10.0,0.0,0.0,2015,,
,88,88,3,0,0,120,122,,17,4,0,1,3.0,18,,88,88,16,59.89885,1,-151.762,0,1073.0,2,6,1,88,88,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,3,1.0,0,0,,2,20026,,,,SR-1 STERLING HWY,,1.0,,1,1.0,1,1.0,0.0,2.0,2015,,
,88,88,20,14,0,850,20,,3,6,1,1,1.0,12,,88,88,19,60.94176389,1,-149.216,1,907.0,8,7,1,88,88,,,0,6.0,0.0,6,,0.0,0000000,1.0,0.0,1.0,,2,,3,1.0,0,0,,2,20027,,,,SR-1 SEWARD HWY,,1.0,,3,3.0,1,1.0,0.0,0.0,2015,,
,1,8,14,0,0,130,20,,3,6,1,1,3.0,12,,1,47,1,61.18076389,3,-149.91299999999998,1,53.0,4,7,1,1,4,,,0,5.0,0.0,5,,0.0,0000000,1.0,0.0,2.0,,1,,6,2.0,0,0,,2,20028,,,,MINNESOTA DR,TUDOR RD,2.0,,3,3.0,1,1.0,0.0,0.0,2015,,
,18,13,0,0,0,2168,20,,6,2,0,1,6.0,39,,19,1,17,60.78573333,3,-148.84,0,3.0,11,7,1,17,21,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,6,1.0,0,0,,2,20029,,,,WHITTIER ACCESS RD,,1.0,,1,1.0,10,10.0,0.0,0.0,2015,,
,5,35,0,0,0,1313,201,,20,7,0,1,5.0,12,,6,5,5,55.61724167,1,-132.933,2,88.0,14,6,0,5,15,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,1,,5,1.0,0,0,,2,20030,,,,BOUNDARY RD,,1.0,,2,2.0,10,10.0,0.0,0.0,2015,,
,23,11,0,0,0,2000,170,,24,6,0,2,1.0,12,,23,39,22,61.55173056,5,-149.203,6,359.0,55,7,1,23,2,,,0,5.0,0.0,5,,0.0,0000000,1.0,0.0,8.0,,1,,3,2.0,0,0,,2,20031,,,,SR-1 GLENN HWY,,1.0,,3,3.0,1,1.0,0.0,0.0,2015,,
,4,36,0,0,0,1700,60,,25,7,0,1,5.0,8,,5,4,4,58.73788611,2,-156.879,0,30.0,16,7,0,4,19,,,2,1.0,2.0,1,,0.0,0000000,1.0,0.0,1.0,,1,,6,1.0,0,0,,2,20032,,,,ALASKA PENINSULA HWY,,1.0,,1,1.0,10,10.0,0.0,0.0,2015,,
,1,43,0,0,0,130,20,,31,6,0,1,4.0,8,,1,56,1,61.22420556,3,-149.803,0,10.0,38,7,0,1,38,,,1,1.0,1.0,1,,0.0,0000000,2.0,0.0,3.0,,1,,6,2.0,0,0,,2,20033,,,,MOUNTAIN VIEW DR,NORTH PARK LN,2.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,21,99,0,0,0,770,90,,25,7,0,1,3.0,12,,99,99,21,64.84675,5,-147.7,6,8.0,26,7,1,21,99,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,2.0,,1,,3,2.0,0,0,,2,20034,,,,SR-2 STEESE HWY,THIRD ST,2.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,12,29,28,0,0,850,20,,31,6,0,1,1.0,12,,13,46,12,60.82176389,1,-148.976,1,782.0,18,7,1,12,16,,,0,18.0,0.0,18,,0.0,0000000,1.0,0.0,8.0,,1,,3,1.0,0,0,,2,20035,,,,SR-1 SEWARD HWY,,1.0,,6,6.0,1,1.0,0.0,0.0,2015,,
,99,99,0,0,0,2407,122,,5,4,0,2,3.0,12,,99,99,13,60.51948333,1,-151.08100000000002,2,24.0,59,8,1,99,99,,,0,4.0,0.0,4,,0.0,0000000,1.0,0.0,2.0,,1,,6,1.0,0,0,,2,20036,,,,KENAI SPUR HWY,LANCASHIRE ST,3.0,,2,2.0,1,1.0,0.0,0.0,2015,,
